OSEBuildingID,BuildingType,PrimaryPropertyType,Address,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),TotalGHGEmissions,TotalGHGEmissions_log
19896.0,NonResidential,Restaurant,1933 5th Avenue,DOWNTOWN,47.61332,-122.33904,1923,1.0,3.0,22381.0,0.0,22381.0,Restaurant,Restaurant,22381.0,Parking,11745.0,73.0,0.0,386589.8125,22139.2207,126.78,4.850310035174197
21219.0,NonResidential,Warehouse,12645 Stone Ave N,NORTHWEST,47.707374,-122.34328,1972,1.0,1.0,48112.0,0.0,48112.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,48112.0,Parking,11745.0,73.0,0.0,435505.8125,0.0,10.36,2.4300984132930052
257.0,NonResidential,Warehouse,3235 16TH AVE SW,GREATER DUWAMISH,47.57507,-122.35747,1916,1.0,4.0,79600.0,0.0,79600.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,79600.0,Parking,11745.0,34.0,0.0,706741.5,0.0,16.81,2.87976009730157
21432.0,Nonresidential COS,Other,200 Thomas St,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,2002,1.0,1.0,21038.2,0.0,21018.0,Other,Other,21018.0,Parking,11745.0,73.0,175780.0,464641.6875,0.0,24.62,3.2433732964685884
25165.0,Nonresidential COS,Warehouse,4500 Airport Way S,GREATER DUWAMISH,47.56522,-122.32205,1962,1.0,1.0,45036.0,0.0,45036.0,"Non-Refrigerated Warehouse, Office, Repair Services (Vehicle, Shoe, Locksmith, etc)",Non-Refrigerated Warehouse,21110.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",14074.0,73.0,0.0,289841.9063,8027.569824,49.53,3.9225672193038172
390.0,NonResidential,Retail Store,2700 RAINIER AVE. S.,SOUTHEAST,47.57936,-122.29744,1980,1.0,2.0,291940.0,0.0,291940.0,"Office, Retail Store",Retail Store,191940.0,Office,95742.6500000001,80.0,0.0,2911448.0,17547.39063,162.45,5.09650713317022
480.0,NonResidential,Mixed Use Property,307 Westlake Ave. N.,LAKE UNION,47.62121,-122.33885,2003,1.0,5.0,159700.0,50654.0,109046.0,"Office, Other, Parking, Retail Store",Other,72407.0,Parking,49314.0,73.0,0.0,5965944.5,65448.83886650005,564.2850000000001,6.3373279806556635
34891.0,NonResidential,Supermarket / Grocery Store,4550 42nd Ave SW,SOUTHWEST,47.56137,-122.3783225,2008,1.0,1.0,37864.0,0.0,37864.0,Supermarket/Grocery Store,Supermarket/Grocery Store,37864.0,Parking,11745.0,61.0,0.0,1584877.375,26180.93359,176.75,5.18037806868335
22883.0,NonResidential,Warehouse,3209 17th Ave W,MAGNOLIA / QUEEN ANNE,47.64913,-122.3783225,1955,1.0,2.0,39497.0,0.0,39497.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,25547.0,Office,13950.0,14.0,0.0,393924.8125,3559.859619,28.28,3.3769046890931107
711.0,NonResidential,Warehouse,1334 Alaskan Way,DOWNTOWN,47.60703,-122.34038,1912,1.0,5.0,154330.0,0.0,154330.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,95330.0,Parking,11745.0,81.0,0.0,369939.9063,0.0,8.8,2.2823823856765264
22574.0,NonResidential,Small- and Mid-Sized Office,3837 13th Avenue West,MAGNOLIA / QUEEN ANNE,47.65504,-122.37402,1961,1.0,2.0,21038.2,0.0,20804.25,Office,Office,20784.0,Parking,11745.0,80.0,0.0,192668.7031,0.0,4.58,1.7191887763932197
20552.0,NonResidential,Retail Store,3300 1ST AVE S,GREATER DUWAMISH,47.57403,-122.3336,1914,1.0,1.0,21038.2,0.0,20804.25,Retail Store,Retail Store,20000.0,Parking,11745.0,75.0,0.0,163500.5,0.0,3.89,1.5871923034867808
26870.0,SPS-District K-12,K-12 School,4057 5th Ave. N.E.,LAKE UNION,47.65753,-122.32405,2000,1.0,2.0,61052.0,0.0,61052.0,K-12 School,K-12 School,61052.0,Parking,11745.0,80.0,0.0,494999.0938,6779.92334,47.78,3.887320392787774
20522.0,NonResidential,Warehouse,2028 21st Ave S,GREATER DUWAMISH,47.58482,-122.30501,1970,1.0,2.0,31000.0,0.0,31000.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31000.0,Parking,11745.0,73.0,0.0,649711.6875,842.2700806,19.93,3.0411835364579085
25658.0,NonResidential,Small- and Mid-Sized Office,311 Occidental Ave. S.,DOWNTOWN,47.59954,-122.33327,1906,1.0,3.0,28760.0,0.0,28760.0,"Non-Refrigerated Warehouse, Office, Retail Store",Office,14317.0,Retail Store,6020.0,73.0,500752.8125,167702.0938,15430.20996,124.59,4.833022633030035
49701.7,Nonresidential COS,Mixed Use Property,10510 5th Ave NE,NORTH,47.70541,-122.32232,2005,1.0,1.0,21038.2,0.0,20804.25,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare, Social/Meeting Hall",Other - Recreation,14317.0,Fitness Center/Health Club/Gym,8577.0,73.0,0.0,186683.9063,0.0,4.44,1.6937790608678513
718.0,NonResidential,Large Office,1737 Airport Way South,GREATER DUWAMISH,47.58716,-122.32214,1951,1.0,2.0,112896.0,0.0,112896.0,"Office, Parking",Office,110746.0,Parking,57500.0,66.0,0.0,2470454.0,18587.96875,157.48,5.0656284023902955
123.64999999999999,NonResidential,Hotel,4242 ROOSEVELT WAY NE,NORTHEAST,47.65959,-122.31755,2001,1.0,6.0,88592.0,30586.0,58006.0,"Hotel, Parking",Hotel,58006.0,Parking,30586.0,84.0,0.0,664194.375,13973.03027,90.01,4.510969390589264
514.0,NonResidential,Retail Store,12525 AURORA AVENUE NORTH,NORTHWEST,47.707374,-122.34739,1997,1.0,1.0,131387.0,0.0,131387.0,Retail Store,Retail Store,107931.0,Parking,11745.0,72.0,0.0,2258064.0,10685.42188,110.46,4.7136657821413905
26237.0,NonResidential,Mixed Use Property,4150 1st Avenue South,GREATER DUWAMISH,47.56555,-122.33362,1947,1.0,1.0,30496.0,0.0,30496.0,"Manufacturing/Industrial Plant, Office, Retail Store",Retail Store,14344.0,Manufacturing/Industrial Plant,10272.0,73.0,0.0,379793.0938,6963.040039,46.01,3.850360345036039
488.0,NonResidential,Mixed Use Property,850 Republican Street,LAKE UNION,47.62405,-122.34036,2008,1.0,5.0,399875.050000001,88607.50000000001,282813.0,"Laboratory, Office, Parking",Laboratory,175364.0,Parking,95742.6500000001,73.0,0.0,6551398.275000007,65448.83886650005,564.2850000000001,6.3373279806556635
598.0,NonResidential,Warehouse,4225 2nd Ave. South,GREATER DUWAMISH,47.56549,-122.33221,1957,1.0,1.0,50832.0,0.0,50832.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,43920.0,Office,6912.0,63.0,0.0,179950.4063,19370.31641,107.16,4.683611612294654
642.0,NonResidential,Warehouse,99/55 South Spokane St.,GREATER DUWAMISH,47.57096,-122.3355,1926,1.0,1.0,99084.0,0.0,99084.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,99084.0,Parking,11745.0,83.0,0.0,233027.0,8230.220703,49.25,3.917010546939185
347.0,NonResidential,Small- and Mid-Sized Office,1015 Second Avenue,DOWNTOWN,47.60542,-122.33588,1950,1.0,6.0,91091.0,1392.0,89699.0,"Office, Parking",Office,89699.0,Parking,1392.0,73.0,480784.0,397133.9063,0.0,46.56,3.861992071822581
21481.0,Campus,Low-Rise Multifamily,1525 FIrst Avenue,DOWNTOWN,47.60918,-122.34079,1942,1.0,4.0,45500.0,0.0,45500.0,"Bar/Nightclub, Food Sales, Multifamily Housing, Restaurant, Retail Store, Self-Storage Facility",Multifamily Housing,22669.0,Retail Store,10455.0,73.0,0.0,1107372.375,0.0,26.34,3.3083508312958037
25457.0,NonResidential,Other,731 Westlake Ave N,MAGNOLIA / QUEEN ANNE,47.62643,-122.33946,1921,1.0,2.0,26300.0,0.0,26300.0,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,26300.0,Parking,11745.0,73.0,0.0,450739.5938,19999.17773,116.94,4.770176020572358
22511.0,NonResidential,Warehouse,2600 W Commodore Way,MAGNOLIA / QUEEN ANNE,47.66206,-122.3783225,1960,1.0,1.0,56884.0,0.0,56884.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,56884.0,Parking,11745.0,71.0,0.0,230206.2969,6028.810059,37.49,3.6503984672956546
49701.7,NonResidential,Hospital,925 Seneca St.,EAST,47.60986,-122.32774,1920,1.0,8.0,374466.0,0.0,339128.9,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),339005.65000000026,Parking,11745.0,74.0,845964.4437500031,6551398.275000007,0.0,564.2850000000001,6.3373279806556635
139.0,NonResidential,Hotel,13300 Stone Avenue N,NORTHWEST,47.707374,-122.3423,2002,1.0,3.0,69138.0,0.0,69138.0,Hotel,Hotel,70609.0,Parking,11745.0,78.0,0.0,528396.6875,14395.68164,89.02,4.500031867864786
22502.0,NonResidential,Warehouse,2440 W Commodore Way,MAGNOLIA / QUEEN ANNE,47.66238,-122.3783225,1974,1.0,1.0,25600.0,0.0,25600.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,20600.0,Office,5000.0,14.0,0.0,366239.3125,4809.92041,34.26,3.562749176969724
23268.0,NonResidential,Small- and Mid-Sized Office,1131 SW Klickitat Way,GREATER DUWAMISH,47.56999,-122.34703,1997,1.0,2.0,40657.0,0.0,40657.0,"Office, Parking",Office,40657.0,Parking,583.3999999999996,57.0,0.0,803752.5,844.2400513,23.6,3.202746442938317
23846.0,NonResidential,Small- and Mid-Sized Office,3161 Elliott Avenue,DOWNTOWN,47.61833,-122.35871,1979,1.0,3.0,34030.0,0.0,34030.0,Office,Office,34030.0,Parking,11745.0,50.0,0.0,448514.0,2183.0,22.26,3.1467351470905185
19928.0,NonResidential,Mixed Use Property,2901Western Avenue,DOWNTOWN,47.61634,-122.35385,2006,1.0,2.0,33792.0,22867.0,20804.25,"Other - Entertainment/Public Assembly, Parking, Social/Meeting Hall, Swimming Pool",Social/Meeting Hall,14317.0,Parking,8540.0,73.0,0.0,665206.1875,2781.640869,30.6,3.4531571205928664
27244.0,NonResidential,Other,722 E Union St,EAST,47.61314,-122.32262,1912,1.0,3.0,33708.0,0.0,33708.0,Other,Other,33708.0,Parking,11745.0,73.0,166488.4063,166203.2969,527.5,19.61,3.0257763949023677
22261.0,NonResidential,Warehouse,1141 NW 50th St,BALLARD,47.6644,-122.37246,1975,1.0,3.0,41478.0,0.0,41478.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,31932.0,Office,9546.0,14.0,0.0,527369.0,12365.78906,78.22,4.372228792193771
244.0,NonResidential,Small- and Mid-Sized Office,76-80 S washington st,DOWNTOWN,47.60105,-122.33518,1906,1.0,3.0,44558.0,0.0,44558.0,"Office, Restaurant, Self-Storage Facility",Office,34416.0,Self-Storage Facility,7672.0,78.0,0.0,386177.4063,3593.650146,28.27,3.3765631007037946
23653.0,NonResidential,Small- and Mid-Sized Office,146 North Canal Street,LAKE UNION,47.65103,-122.35541,1989,1.0,3.0,48924.0,0.0,48924.0,"Office, Parking",Office,31325.0,Parking,13143.0,71.0,0.0,393720.0938,9391.780273,59.24,4.098336583491638
26705.0,NonResidential,Small- and Mid-Sized Office,416 Occidental Ave S,DOWNTOWN,47.59856,-122.33248,1930,1.0,2.0,36630.0,0.0,36630.0,"Distribution Center, Office",Office,22000.0,Distribution Center,11000.0,90.0,0.0,158834.5,0.0,3.78,1.5644405465033644
49701.7,Nonresidential COS,Other,1920 1st Ave W,MAGNOLIA / QUEEN ANNE,47.63644,-122.35784,1974,1.0,1.0,21038.2,0.0,20804.25,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,14317.0,Fitness Center/Health Club/Gym,5574.0,73.0,0.0,525251.6875,39737.39063,223.54,5.414053865030634
20815.0,NonResidential,Small- and Mid-Sized Office,2517 Eastlake Ave E,LAKE UNION,47.64243,-122.32618,1957,1.0,2.0,21183.0,0.0,21183.0,"Office, Parking",Office,14317.0,Parking,7238.0,97.0,0.0,105961.8984,0.0,3.5704999999999996,1.5195508068830703
792.0,NonResidential,Small- and Mid-Sized Office,5005 3rd Avenue S.,GREATER DUWAMISH,47.55695,-122.33176,1950,1.0,1.0,93610.0,0.0,93610.0,"Data Center, Office",Office,101278.0,Data Center,583.3999999999996,95.0,0.0,1136505.75,23581.89063,152.28,5.03226631422255
20050.0,NonResidential,Retail Store,2620 NE 46th Street,NORTHEAST,47.66246,-122.29898,1956,1.0,1.0,23409.0,0.0,23409.0,"Other, Retail Store",Retail Store,21909.0,Other,1500.0,67.0,0.0,678243.1875,2312.389893,28.41,3.3813347525659037
24406.0,NonResidential,Other,11550 LAKE CITY WAY NE,NORTH,47.707374,-122.29794,2009,1.0,3.0,35115.0,0.0,35115.0,Automobile Dealership,Automobile Dealership,35115.0,Parking,11745.0,73.0,0.0,445866.6875,4016.560059,31.94,3.494687724749494
26098.0,NonResidential,K-12 School,421 N. 117th,NORTHWEST,47.707374,-122.3535,1938,1.0,2.0,23222.0,0.0,23222.0,K-12 School,K-12 School,15006.0,Parking,11745.0,62.0,0.0,61771.10156,10091.0,55.06,4.026422545736642
673.0,NonResidential,Retail Store,7345 Delridge Way SW,DELRIDGE,47.537451,-122.36377,2005,1.0,1.0,94713.0,0.0,94713.0,Retail Store,Retail Store,109758.0,Parking,11745.0,79.0,0.0,1225938.125,12346.9668,94.74,4.561636183964363
763.0,NonResidential,Small- and Mid-Sized Office,1415 Western Avenue,DOWNTOWN,47.60765,-122.34097,1909,1.0,6.0,51218.0,0.0,51218.0,"Office, Restaurant",Office,44913.0,Restaurant,7044.0,57.0,0.0,845879.625,0.0,20.12,3.050220458838061
23952.0,NonResidential,Warehouse,600 S. Brandon Street,GREATER DUWAMISH,47.55458,-122.32639,1966,1.0,1.0,36544.0,0.0,36544.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,36544.0,Parking,11745.0,14.0,0.0,372171.0,0.0,8.85,2.2874714551839976
23834.0,NonResidential,Warehouse,4636 East Marginal Way South,GREATER DUWAMISH,47.56121,-122.33872,1953,1.0,1.0,26094.0,0.0,26094.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,26094.0,Parking,11745.0,19.0,0.0,208086.4063,0.0,4.95,1.7833912195575383
20930.0,SPS-District K-12,K-12 School,411 Boston St.,MAGNOLIA / QUEEN ANNE,47.63796,-122.34897,1925,1.0,1.0,48789.0,0.0,48789.0,K-12 School,K-12 School,48789.0,Parking,11745.0,94.0,0.0,251214.0938,4411.650879,29.41,3.4147715016892732
708.0,NonResidential,Large Office,3131 Elliott Avenue,DOWNTOWN,47.61813,-122.35833,1986,1.0,7.0,277486.0,80283.0,197203.0,"Office, Other, Parking",Office,178625.0,Parking,87624.0,63.0,0.0,3730907.5,0.0,88.74,4.496916600547837
19462.0,SPS-District K-12,K-12 School,2720 N.E. 85th St.,NORTHEAST,47.69054,-122.29705,1955,1.0,1.0,46732.0,0.0,46732.0,K-12 School,K-12 School,50956.0,Parking,11745.0,87.0,0.0,220895.0938,15782.58594,89.08,4.50069816439138
24493.0,NonResidential,Supermarket / Grocery Store,5250 40th Ave NE,NORTHEAST,47.66824,-122.28841249999999,1973,1.0,1.0,24377.0,0.0,24377.0,Supermarket/Grocery Store,Supermarket/Grocery Store,24377.0,Parking,11745.0,14.0,0.0,1669868.875,41536.66797,260.32,5.56574570997255
27825.0,NonResidential,Other,1414 BROADWAY,EAST,47.61340332,-122.3203506,1907,1.0,2.0,22320.0,0.0,22320.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,Parking,11745.0,73.0,0.0,61659.141209,723.5900269,4.8,1.7578579175523736
23977.0,NonResidential,Refrigerated Warehouse,2323 Airport Way S,GREATER DUWAMISH,47.58252,-122.32193,1951,1.0,1.0,41550.0,0.0,41550.0,Refrigerated Warehouse,Refrigerated Warehouse,41550.0,Parking,11745.0,94.0,0.0,188348.5,0.0,4.48,1.7011051009599243
20818.0,NonResidential,Small- and Mid-Sized Office,2633 EASTLAKE AVE E #307,LAKE UNION,47.64428,-122.32627,1961,1.0,3.0,29392.0,3834.0,25558.0,"Office, Parking",Office,29392.0,Parking,3834.0,91.0,0.0,215676.7969,197.2900085,6.18,1.9712993830601329
187.0,NonResidential,Other,1211 E Alder Street,CENTRAL,47.60462,-122.31549,1971,1.0,6.0,250981.0,0.0,250981.0,"Courthouse, Other",Other,137565.0,Courthouse,78357.0,73.0,845964.4437500031,2390094.5,5801.719727,422.39,6.048293740094025
20398.0,NonResidential,Other,1105 6th Ave,DOWNTOWN,47.60781,-122.33186,1922,1.0,3.0,39320.0,6960.0,32360.0,Social/Meeting Hall,Social/Meeting Hall,39320.0,Parking,11745.0,73.0,845964.4437500031,280703.5938,9197.790039,145.48,4.986888900366255
23343.0,NonResidential,Other,12550 26TH AVE NE,NORTH,47.707374,-122.29979,1969,1.0,1.0,30160.0,0.0,30160.0,Other,Other,30139.0,Parking,11745.0,73.0,0.0,71687.29688,8012.414063,44.26,3.8124236402053913
21138.0,NonResidential,Mixed Use Property,3417 Evanston Ave. N.,LAKE UNION,47.65061,-122.35159,1947,1.0,1.0,46958.0,0.0,46958.0,"Bank Branch, Bar/Nightclub, Office, Parking",Office,40313.0,Parking,33976.0,95.0,0.0,421028.0,3823.199951,30.32,3.4442568711226023
190.0,NonResidential,Small- and Mid-Sized Office,7343 E Marginal Way S,GREATER DUWAMISH,47.537451,-122.31768,2007,1.0,3.0,64015.0,0.0,64015.0,"Non-Refrigerated Warehouse, Office, Other - Services",Office,30000.0,Non-Refrigerated Warehouse,15000.0,21.0,0.0,778834.0,5846.959961,49.58,3.923556241241819
19697.0,Nonresidential COS,Other,814 NE 75th ST,NORTH,47.68339,-122.31947,1923,1.0,2.0,21462.0,0.0,21462.0,"Office, Other",Other,25778.0,Office,583.3999999999996,73.0,0.0,326607.4063,0.0,7.77,2.1713368063840917
45927.0,NonResidential,Laboratory,300 Ninth Avenue,EAST,47.60427,-122.32311,2000,1.0,8.0,178000.0,0.0,178000.0,Laboratory,Laboratory,181930.0,Parking,11745.0,73.0,845964.4437500031,6487678.5,0.0,564.2850000000001,6.3373279806556635
19477.0,NonResidential,Warehouse,6701 Fox Ave S,GREATER DUWAMISH,47.54137,-122.33051,1976,1.0,1.0,44100.0,0.0,44100.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,40000.0,Parking,11745.0,14.0,0.0,474477.1875,0.0,11.29,2.5087859235779435
527.0,NonResidential,Warehouse,5900 4th Ave S,GREATER DUWAMISH,47.54983,-122.32858,1967,1.0,2.0,90000.0,0.0,90000.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,70000.0,Office,20000.0,87.0,0.0,373072.1875,1562.23999,17.17,2.89977188240808
403.0,NonResidential,Large Office,500 Union St,DOWNTOWN,47.61003,-122.33452,1958,1.0,10.0,135918.0,0.0,135918.0,Office,Office,144570.0,Parking,11745.0,91.0,845964.4437500031,1260947.625,0.0,193.72,5.2715626292392175
19696.0,NonResidential,Retail Store,1400 South Lane St,DOWNTOWN,47.59692,-122.31543,1917,1.0,2.0,147545.0,0.0,147545.0,Retail Store,Retail Store,147545.0,Parking,11745.0,69.0,0.0,1211462.625,26535.5918,169.75,5.140200498450899
21580.0,NonResidential,Small- and Mid-Sized Office,214 Galer St,LAKE UNION,47.63245,-122.32529,1987,1.0,3.0,33176.0,0.0,33176.0,"Office, Parking",Office,33176.0,Parking,15000.0,89.0,0.0,252767.0938,5638.379883,35.96,3.6098362467734835
21115.0,NonResidential,Small- and Mid-Sized Office,1218 Terry Ave,EAST,47.61098,-122.32766,1925,1.0,4.0,39760.0,0.0,39760.0,Office,Office,39760.0,Parking,11745.0,92.0,845964.4437500031,150124.7031,2271.139893,149.91,5.016683632630459
21313.0,NonResidential,Worship Facility,1217 6th Ave,DOWNTOWN,47.60867,-122.33265,1968,1.0,3.0,75058.0,34510.0,40548.0,Worship Facility,Worship Facility,75058.0,Parking,11745.0,24.0,0.0,309820.3125,45302.39844,247.97,5.517332407278467
123.64999999999999,NonResidential,Mixed Use Property,1401 3rd Avenue,DOWNTOWN,47.60886,-122.33744,1926,1.0,2.0,52549.0,0.0,52549.0,"Office, Other - Entertainment/Public Assembly, Restaurant",Other - Entertainment/Public Assembly,23500.0,Restaurant,23500.0,73.0,0.0,1357696.125,65448.83886650005,564.2850000000001,6.3373279806556635
26600.0,NonResidential,Mixed Use Property,319 2nd Avenue South,DOWNTOWN,47.59938,-122.33197,1966,1.0,3.0,26000.0,0.0,26000.0,"Office, Other - Entertainment/Public Assembly",Office,14317.0,Other - Entertainment/Public Assembly,13000.0,73.0,0.0,240346.0938,2429.75,18.62,2.976549454137217
22223.0,NonResidential,K-12 School,5806 15th Ave. NW,BALLARD,47.6712,-122.37568,1922,1.0,3.0,35448.0,0.0,35448.0,K-12 School,K-12 School,35448.0,Parking,11745.0,97.0,0.0,82224.29688,10993.83008,60.34,4.116432158686106
21353.0,NonResidential,Small- and Mid-Sized Office,1111 Harvard Ave.,EAST,47.61194,-122.32177,1910,1.0,3.0,73549.0,0.0,73549.0,"Office, Worship Facility",Office,41632.0,Worship Facility,31917.0,90.0,0.0,271858.3125,19013.69922,107.45,4.6862892372728835
20605.0,NonResidential,Warehouse,4229 WEST MARGINAL WAY SW,DELRIDGE,47.56447,-122.35335,1953,1.0,1.0,31521.0,0.0,31521.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31521.0,Parking,11745.0,14.0,0.0,211296.7969,10672.03223,61.71,4.138520924554929
24461.0,NonResidential,Retail Store,1701 4th Ave S,GREATER DUWAMISH,47.58801,-122.32944,1975,1.0,1.0,43794.0,0.0,43794.0,"Office, Retail Store",Retail Store,34038.0,Office,9756.0,88.0,0.0,243576.7031,3334.540039,23.5,3.1986731175506815
49701.7,Nonresidential COS,Mixed Use Property,2820 S Myrtle St,GREATER DUWAMISH,47.53939,-122.29536,1938,1.0,1.0,21038.2,0.0,20804.25,"Fitness Center/Health Club/Gym, Food Service, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,14317.0,Fitness Center/Health Club/Gym,8000.0,73.0,0.0,126774.3984,7203.419922,41.27,3.7440776145786985
123.64999999999999,NonResidential,Hotel,401 LENORA ST,DOWNTOWN,47.61375,-122.34047,1980,1.0,12.450000000000045,175580.0,62000.0,113580.0,"Hotel, Parking, Swimming Pool",Hotel,123445.0,Parking,68009.0,75.0,0.0,1573448.625,65448.83886650005,505.01,6.226556431938032
22440.0,NonResidential,Retail Store,1135 NW Leary Way,BALLARD,47.66318,-122.37283,1996,1.0,1.0,23500.0,0.0,23500.0,Retail Store,Retail Store,23500.0,Parking,11745.0,53.0,0.0,299496.9063,1160.839966,13.29,2.659559991941776
26708.0,NonResidential,Small- and Mid-Sized Office,307 3rd Ave South,DOWNTOWN,47.59971,-122.33065,1906,1.0,5.0,41920.0,0.0,41920.0,Office,Office,41920.0,Parking,11745.0,95.0,0.0,323445.0938,0.0,7.69,2.162172939277301
396.0,NonResidential,Warehouse,5301 Shilshole Ave NW,BALLARD,47.66587,-122.3783225,1959,1.0,2.0,57300.0,0.0,57300.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,29001.0,Office,28299.0,55.0,0.0,543351.0,27065.78125,156.67,5.06050424124939
25025.0,NonResidential,Warehouse,1801 Ranier Ave S,GREATER DUWAMISH,47.5867,-122.30519,1928,1.0,2.0,25955.0,0.0,25955.0,"Non-Refrigerated Warehouse, Office, Other - Services",Non-Refrigerated Warehouse,14317.0,Other - Services,8745.0,73.0,0.0,357008.1875,0.0,8.49,2.2502386126218363
27828.0,NonResidential,Mixed Use Property,905 E Pike St,EAST,47.6139,-122.32034,1912,1.0,3.0,24000.0,0.0,24000.0,"Office, Other, Retail Store",Office,14317.0,Other,6000.0,73.0,0.0,256742.2031,560.789978,9.09,2.3115448343655176
609.0,NonResidential,Small- and Mid-Sized Office,111 South Jackson Street,DOWNTOWN,47.59895,-122.33379,1906,1.0,5.0,78920.0,0.0,78920.0,Office,Office,78564.0,Parking,11745.0,88.0,0.0,829623.1875,0.0,19.73,3.0315819264476884
22438.0,NonResidential,Worship Facility,1401 NW Leary Way,BALLARD,47.66327,-122.37439,1975,1.0,1.0,40445.0,0.0,40445.0,Worship Facility,Worship Facility,40445.0,Parking,11745.0,92.0,0.0,79489.70313,5150.350098,29.24,3.4091655513113324
