OSEBuildingID,BuildingType,PrimaryPropertyType,Address,Neighborhood,Latitude,Longitude,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),TotalGHGEmissions,TotalGHGEmissions_log,GFA_per_floor,Parking_ratio,Building_age_squared,Is_old_building,Size_floors,Age_size,Age_floors,GFA_sqrt,Floors_squared,Neighborhood_mean,Neighborhood_std,PrimaryPropertyType_mean,PrimaryPropertyType_std
25115.0,NonResidential,Worship Facility,11010 Greenwood Ave N,NORTHWEST,47.707374,-122.35498,Worship Facility,Worship Facility,21936.0,Parking,11745.0,96.0,0.0,61659.141209,5317.459961,28.78,3.393837027255863,10967.994516002742,0.0,4225,1,43872.0,1425840.0,130.0,148.10806865258894,4.0,3.974065390603938,1.308375369217394,3.3694042071465256,0.9190492773121226
20396.0,NonResidential,Warehouse,1014 First Avenue,DOWNTOWN,47.60528,-122.33627,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,24000.0,Retail Store,6000.0,73.0,0.0,61659.141209,0.0,3.5705,1.5195508068830703,6659.998668000267,0.0,12100,1,166500.0,3663000.0,550.0,182.4828759089466,25.0,4.33905242153749,1.3718571608439065,3.105404464515096,1.1998106393931918
317.0,Nonresidential COS,Other,1421 Alaskan Way,DOWNTOWN,47.60729,-122.34211,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,69400.0,Parking,11745.0,73.0,0.0,3087447.25,42991.03906,301.76,5.712940412440966,34699.98265000867,0.0,1296,0,138800.0,2498400.0,72.0,263.4387974463898,4.0,4.33905242153749,1.3718571608439065,4.282175547469136,1.3053288873026805
21508.0,NonResidential,Other,2234 1st Ave,DOWNTOWN,47.61341,-122.34597,Food Service,Food Service,22710.0,Parking,11745.0,73.0,0.0,84338.60156,0.0,3.5705,1.5195508068830703,11354.994322502838,0.0,7396,1,45420.0,1953060.0,172.0,150.6983742447144,4.0,4.33905242153749,1.3718571608439065,4.282175547469136,1.3053288873026805
623.0,NonResidential,Distribution Center,270 S HANFORD ST,GREATER DUWAMISH,47.57658,-122.33054,"Distribution Center, Office",Distribution Center,85343.0,Office,13435.0,56.0,0.0,593368.375,11309.22852,74.18,4.319885238136032,46395.976802011595,0.0,2916,1,185584.0,5010768.0,108.0,304.61779330827017,4.0,3.5021939623231493,1.2671561408877454,3.3102624225812476,1.205387221548688
19856.0,NonResidential,Small- and Mid-Sized Office,614 First Avenue,DOWNTOWN,47.60237,-122.33365,"Office, Restaurant",Office,20183.0,Restaurant,3380.0,67.0,0.0,258850.4063,0.0,6.16,1.9685099809725544,7854.330715223095,0.0,12100,1,70689.0,2591930.0,330.0,153.50244297730248,9.0,4.33905242153749,1.3718571608439065,3.297269669658814,0.9073490338149458
20520.0,NonResidential,Refrigerated Warehouse,2001 21st Ave S,GREATER DUWAMISH,47.58528,-122.30595,Refrigerated Warehouse,Refrigerated Warehouse,25480.0,Parking,11745.0,73.0,0.0,217258.7969,0.0,5.17,1.8196988379172965,25479.974520025484,0.0,3969,1,25480.0,1605240.0,63.0,159.62455951387932,1.0,3.5021939623231493,1.2671561408877454,2.7782127949745186,0.955303490190547
27504.0,NonResidential,Warehouse,7417 4TH AVE S,GREATER DUWAMISH,47.537451,-122.32954,"Non-Refrigerated Warehouse, Office, Parking",Non-Refrigerated Warehouse,20002.0,Office,3374.0,73.0,0.0,128741.7969,0.0,3.5705,1.5195508068830703,11699.994150002924,0.0,2704,1,46800.0,1216800.0,104.0,152.97058540778355,4.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
20323.0,NonResidential,Residence Hall,910 Marion Street,EAST,47.60817,-122.32654,"Office, Residence Hall/Dormitory",Residence Hall/Dormitory,150000.0,Office,25000.0,94.0,0.0,844809.3125,0.0,20.09,3.0487989944906837,9299.196040225186,0.2723817749922489,1156,0,1441398.7500000051,3936350.0,423.3000000000015,340.25725561698164,155.00250000000108,4.224068175692096,1.3596665755260893,4.119649028487958,1.2451946653722543
577.0,NonResidential,Small- and Mid-Sized Office,10700 Meridian Ave North,NORTHWEST,47.70732,-122.33279,"Office, Parking",Office,86483.0,Parking,583.3999999999996,56.0,0.0,1864371.5,0.0,44.35,3.814410176561146,14413.830931028178,0.0,1225,0,518898.0,3026905.0,210.0,294.0799211098915,36.0,3.974065390603938,1.308375369217394,3.297269669658814,0.9073490338149458
23622.0,Campus,Other,1900 West Nickerson Street,MAGNOLIA / QUEEN ANNE,47.65561,-122.3783225,Other,Other,260241.0,Parking,11745.0,73.0,0.0,6551398.275000007,65448.83886650005,564.2850000000001,6.337327980655664,260240.73975926026,0.0,3721,1,260241.0,15874701.0,61.0,510.1382165648835,1.0,3.935323358003718,1.285361666288839,4.282175547469136,1.3053288873026805
21119.0,NonResidential,Warehouse,712 N 34th St,LAKE UNION,47.64965,-122.34913,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,18740.0,Office,13660.0,73.0,0.0,364798.0938,9829.470703,60.88,4.125197025704866,16919.99154000423,0.0,7921,1,67680.0,3011760.0,178.0,183.9565166010707,4.0,4.1935172859006355,1.3505221170910435,3.105404464515096,1.1998106393931918
845.0,NonResidential,Warehouse,1815 12th Ave E,EAST,47.61818,-122.31728,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,132828.0,Parking,11745.0,83.0,0.0,317622.9063,0.0,7.56,2.1471001901536506,33206.99169825207,0.0,784,0,531312.0,3719184.0,112.0,364.4557586319635,16.0,4.224068175692096,1.3596665755260893,3.105404464515096,1.1998106393931918
183.0,NonResidential,Residence Hall,500 W. Emerson,MAGNOLIA / QUEEN ANNE,47.65068,-122.36331,Residence Hall/Dormitory,Residence Hall/Dormitory,135520.0,Parking,11745.0,89.0,0.0,678868.1875,21322.83984,129.39,4.87052995943538,34899.99127500218,0.2686246418318866,225,0,558400.0,2094000.0,60.0,373.6308338453881,16.0,3.935323358003718,1.285361666288839,4.119649028487958,1.2451946653722543
582.0,NonResidential,Medical Office,1536 N. 115th Street,NORTHWEST,47.707374,-122.33782,"Medical Office, Retail Store",Medical Office,60670.0,Retail Store,3239.0,73.0,0.0,1396762.25,0.0,33.22,3.5328102684640474,21302.992899002365,0.0,121,0,191727.0,702999.0,33.0,252.8022942933865,9.0,3.974065390603938,1.308375369217394,4.557738771436541,1.3455760875549025
49701.7,NonResidential,Residence Hall,1009 NE Pacific St,NORTHEAST,47.65447,-122.31733,Residence Hall/Dormitory,Residence Hall/Dormitory,89392.0,Parking,11745.0,16.0,0.0,2040124.25,0.0,48.53,3.902578546600146,89391.9106080894,0.0,2116,0,89392.0,4112032.0,46.0,298.9849494539817,1.0,4.011790676637696,1.2673379379504515,4.119649028487958,1.2451946653722543
21902.0,NonResidential,Warehouse,9928 10th Ave South,GREATER DUWAMISH,47.537451,-122.31957,"Non-Refrigerated Warehouse, Parking",Non-Refrigerated Warehouse,22000.0,Parking,583.3999999999996,14.0,0.0,205342.2031,0.0,4.88,1.7715567619105357,21999.978000022,0.0,1369,0,22000.0,814000.0,37.0,148.32396974191326,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
821.0,NonResidential,Warehouse,3701 S. Norfolk Street,GREATER DUWAMISH,47.537451,-122.2884125,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,112484.0,Office,24433.0,47.0,0.0,880501.375,0.0,20.94,3.088311454847084,61499.96925001537,0.0,2500,0,246000.0,6150000.0,100.0,350.71355833500365,4.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
49701.7,NonResidential,Residence Hall,1218 NE Campus Pkwy,NORTHEAST,47.65642,-122.31475,Residence Hall/Dormitory,Residence Hall/Dormitory,207017.0,Parking,11745.0,90.0,0.0,1002526.313,28547.47656,175.46,5.173094221793959,27351.594529681093,0.0,49,0,683790.0,957306.0,35.0,369.80805832215174,25.0,4.011790676637696,1.2673379379504515,4.119649028487958,1.2451946653722543
132.0,NonResidential,Other,6417 Roosevelt Way NE # 18-28,NORTHEAST,47.67559,-122.31769,"Other, Parking",Other,119146.0,Parking,583.3999999999996,73.0,0.0,586489.8125,22524.74023,133.58,4.9021588177601725,103466.94826652585,0.0,7569,1,413868.0,18003258.0,174.0,454.8999890085732,4.0,4.011790676637696,1.2673379379504515,4.282175547469136,1.3053288873026805
21213.0,NonResidential,Small- and Mid-Sized Office,12500 Aurora Avenue North,NORTHWEST,47.707374,-122.34418,"Non-Refrigerated Warehouse, Office",Office,27118.0,Non-Refrigerated Warehouse,12697.0,62.0,0.0,436345.5,5617.898926,40.22,3.718923575462313,19907.490046254974,0.0,4225,1,79630.0,2587975.0,130.0,199.5369639941432,4.0,3.974065390603938,1.308375369217394,3.297269669658814,0.9073490338149458
27303.0,NonResidential,Other,1249 NE 145TH ST,North,47.707374,-122.31366,Other,Other,47661.0,Parking,11745.0,73.0,0.0,1753056.75,0.0,41.7,3.754198920234579,23618.488190755903,0.0,4624,1,94474.0,3212116.0,136.0,217.3407462948446,4.0,4.087741724051604,1.0134166988586908,4.282175547469136,1.3053288873026805
49701.7,NonResidential,University,1718 Broadway,EAST,47.61699,-122.32083,College/University,College/University,99765.0,Parking,11745.0,73.0,0.0,602571.5,11290.31055,74.3,4.321480134805848,49882.475058762466,0.0,529,0,199530.0,2294595.0,46.0,315.8559798389133,4.0,4.224068175692096,1.3596665755260893,4.929560682783722,1.2201842518102026
20474.0,NonResidential,Other,12537 Lake CIty Way NE,NORTH,47.707374,-122.29507,"Other, Retail Store",Other,14317.0,Retail Store,7500.0,73.0,0.0,325345.4063,23881.36133,134.57,4.909488112091298,22404.977595022407,0.0,4489,1,22405.0,1501135.0,67.0,149.68299836654796,1.0,3.599443475627612,1.2975374912774322,4.282175547469136,1.3053288873026805
690.0,NonResidential,Large Office,701 Pike Street,DOWNTOWN,47.6115,-122.33278,"Office, Parking",Office,339005.65000000026,Parking,95742.6500000001,90.0,0.0,4695381.0,0.0,111.69,4.724640685964258,32118.47533184934,0.0,225,0,4978444.372500029,5998125.750000015,186.75000000000065,632.3567426698327,155.00250000000108,4.33905242153749,1.3718571608439065,4.929536101732507,0.8692448643013228
123.65,NonResidential,Hotel,400 Spring Street,DOWNTOWN,47.60699,-122.33346,Hotel,Hotel,65009.0,Parking,11745.0,48.0,845964.4437500031,393610.6875,35967.05078,328.23,5.796756594662978,7223.2214196420655,0.0,7744,1,585081.0,5720792.0,792.0,254.9686255208668,81.0,4.33905242153749,1.3718571608439065,5.200314767144004,1.0251480911591004
558.0,NonResidential,Supermarket / Grocery Store,1531 NE 145th Street,NORTH,47.707374,-122.3105,Supermarket/Grocery Store,Supermarket/Grocery Store,44431.0,Parking,11745.0,37.0,0.0,1998174.5,42367.62891,272.54,5.611447863453405,58479.941520058484,0.0,1296,0,58480.0,2105280.0,36.0,241.82638400306945,1.0,3.599443475627612,1.2975374912774322,5.101079265288282,1.0380693811258503
420.0,NonResidential,Other,1506 6th Ave,DOWNTOWN,47.61164,-122.33446,"Office, Other - Restaurant/Bar, Parking, Retail Store",Parking,64821.0,Retail Store,40629.0,73.0,0.0,2087520.25,25489.99023,185.03,5.225907951029896,24641.995893000683,0.5845642940197997,400,0,887112.0,2957040.0,120.0,384.51527928029077,36.0,4.33905242153749,1.3718571608439065,4.282175547469136,1.3053288873026805
23204.0,SPS-District K-12,K-12 School,4925 Corson Ave. S.,GREATER DUWAMISH,47.55813,-122.3189,K-12 School,K-12 School,53234.0,Parking,11745.0,94.0,0.0,312518.1875,887.6842041,12.15,2.576421758623773,50545.94945405055,0.0,2025,0,50546.0,2274570.0,45.0,224.82437590261426,1.0,3.5021939623231493,1.2671561408877454,4.017308587795052,1.0064545144201091
19900.0,NonResidential,Laboratory,3018 Western Ave.,DOWNTOWN,47.61763,-122.35507,"Laboratory, Office",Laboratory,40584.0,Office,7165.0,73.0,0.0,3181345.0,65448.83886650005,564.2850000000001,6.337327980655664,12312.24692193827,0.0,8100,1,196996.0,4432410.0,360.0,221.92115717073935,16.0,4.33905242153749,1.3718571608439065,5.847399949688335,0.8433223664580146
25670.0,NonResidential,Small- and Mid-Sized Office,1535 11th Ave,EAST,47.61508,-122.31845,"Non-Refrigerated Warehouse, Office, Retail Store",Office,14317.0,Retail Store,3433.0,73.0,0.0,212556.5,2396.810059,17.79,2.933324813425374,7012.730995756335,0.0,12100,1,63114.600000000006,2314202.0,330.0,145.04551009941673,9.0,4.224068175692096,1.3596665755260893,3.297269669658814,0.9073490338149458
33408.0,Nonresidential COS,Other,12501-28th Ave NE,NORTH,47.707374,-122.29809,"Library, Other - Services",Library,15300.0,Other - Services,4717.0,73.0,0.0,251761.0,4366.77002,29.18,3.407179453339703,24696.975303024697,0.0,2601,1,24697.0,1259547.0,51.0,157.15279189374905,1.0,3.599443475627612,1.2975374912774322,4.282175547469136,1.3053288873026805
19896.0,NonResidential,Restaurant,1933 5th Avenue,DOWNTOWN,47.61332,-122.33904,Restaurant,Restaurant,22381.0,Parking,11745.0,73.0,0.0,386589.8125,22139.2207,126.78,4.850310035174197,7460.330846556384,0.0,8649,1,67143.0,2081433.0,279.0,149.60280746028798,9.0,4.33905242153749,1.3718571608439065,4.6450587747303285,1.1109430111959286
21219.0,NonResidential,Warehouse,12645 Stone Ave N,NORTHWEST,47.707374,-122.34328,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,48112.0,Parking,11745.0,73.0,0.0,435505.8125,0.0,10.36,2.430098413293005,48111.95188804812,0.0,1936,0,48112.0,2116928.0,44.0,219.34447793368312,1.0,3.974065390603938,1.308375369217394,3.105404464515096,1.1998106393931918
257.0,NonResidential,Warehouse,3235 16TH AVE SW,GREATER DUWAMISH,47.57507,-122.35747,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,79600.0,Parking,11745.0,34.0,0.0,706741.5,0.0,16.81,2.87976009730157,19899.995025001244,0.0,10000,1,318400.0,7960000.0,400.0,282.1347195933177,16.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
21432.0,Nonresidential COS,Other,200 Thomas St,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,Other,Other,21018.0,Parking,11745.0,73.0,175780.0,464641.6875,0.0,24.62,3.2433732964685884,21038.178961821042,0.0,196,0,21038.2,294534.8,14.0,145.04551009941673,1.0,3.935323358003718,1.285361666288839,4.282175547469136,1.3053288873026805
25165.0,Nonresidential COS,Warehouse,4500 Airport Way S,GREATER DUWAMISH,47.56522,-122.32205,"Non-Refrigerated Warehouse, Office, Repair Services (Vehicle, Shoe, Locksmith, etc)",Non-Refrigerated Warehouse,21110.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",14074.0,73.0,0.0,289841.9063,8027.569824,49.53,3.922567219303817,45035.95496404504,0.0,2916,1,45036.0,2431944.0,54.0,212.21687020592873,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
390.0,NonResidential,Retail Store,2700 RAINIER AVE. S.,SOUTHEAST,47.57936,-122.29744,"Office, Retail Store",Retail Store,191940.0,Office,95742.6500000001,80.0,0.0,2911448.0,17547.39063,162.45,5.09650713317022,145969.9270150365,0.0,1296,0,583880.0,10509840.0,72.0,540.3147231012681,4.0,3.8364002036202964,1.1819283182974878,3.744426120780442,1.2589650944883464
480.0,NonResidential,Mixed Use Property,307 Westlake Ave. N.,LAKE UNION,47.62121,-122.33885,"Office, Other, Parking, Retail Store",Other,72407.0,Parking,49314.0,73.0,0.0,5965944.5,65448.83886650005,564.2850000000001,6.337327980655664,31939.993612001275,0.3171822166542443,169,0,798500.0,2076100.0,65.0,399.6248240537617,25.0,4.1935172859006355,1.3505221170910435,4.02240740070352,1.4535352529774157
34891.0,NonResidential,Supermarket / Grocery Store,4550 42nd Ave SW,SOUTHWEST,47.56137,-122.3783225,Supermarket/Grocery Store,Supermarket/Grocery Store,37864.0,Parking,11745.0,61.0,0.0,1584877.375,26180.93359,176.75,5.18037806868335,37863.962136037866,0.0,64,0,37864.0,302912.0,8.0,194.58674158328466,1.0,4.034133919996902,1.2680730037486931,5.101079265288282,1.0380693811258503
22883.0,NonResidential,Warehouse,3209 17th Ave W,MAGNOLIA / QUEEN ANNE,47.64913,-122.3783225,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,25547.0,Office,13950.0,14.0,0.0,393924.8125,3559.859619,28.28,3.3769046890931107,19748.490125754935,0.0,3721,1,78994.0,2409317.0,122.0,198.73852168112754,4.0,3.935323358003718,1.285361666288839,3.105404464515096,1.1998106393931918
711.0,NonResidential,Warehouse,1334 Alaskan Way,DOWNTOWN,47.60703,-122.34038,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,95330.0,Parking,11745.0,81.0,0.0,369939.9063,0.0,8.8,2.2823823856765264,30865.993826801234,0.0,10816,1,771650.0,16050320.0,520.0,392.8485713350629,25.0,4.33905242153749,1.3718571608439065,3.105404464515096,1.1998106393931918
22574.0,NonResidential,Small- and Mid-Sized Office,3837 13th Avenue West,MAGNOLIA / QUEEN ANNE,47.65504,-122.37402,Office,Office,20784.0,Parking,11745.0,80.0,0.0,192668.7031,0.0,4.58,1.7191887763932197,10519.094740452629,0.0,3025,1,42076.4,1157101.0,110.0,145.04551009941673,4.0,3.935323358003718,1.285361666288839,3.297269669658814,0.9073490338149458
20552.0,NonResidential,Retail Store,3300 1ST AVE S,GREATER DUWAMISH,47.57403,-122.3336,Retail Store,Retail Store,20000.0,Parking,11745.0,75.0,0.0,163500.5,0.0,3.89,1.5871923034867808,21038.178961821042,0.0,10404,1,21038.2,2145896.4,102.0,145.04551009941673,1.0,3.5021939623231493,1.2671561408877454,3.744426120780442,1.2589650944883464
26870.0,SPS-District K-12,K-12 School,4057 5th Ave. N.E.,LAKE UNION,47.65753,-122.32405,K-12 School,K-12 School,61052.0,Parking,11745.0,80.0,0.0,494999.0938,6779.92334,47.78,3.887320392787774,30525.984737007628,0.0,256,0,122104.0,976832.0,32.0,247.08702920226307,4.0,4.1935172859006355,1.3505221170910435,4.017308587795052,1.0064545144201091
20522.0,NonResidential,Warehouse,2028 21st Ave S,GREATER DUWAMISH,47.58482,-122.30501,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31000.0,Parking,11745.0,73.0,0.0,649711.6875,842.2700806,19.93,3.0411835364579085,15499.992250003874,0.0,2116,0,62000.0,1426000.0,92.0,176.0681686165901,4.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
25658.0,NonResidential,Small- and Mid-Sized Office,311 Occidental Ave. S.,DOWNTOWN,47.59954,-122.33327,"Non-Refrigerated Warehouse, Office, Retail Store",Office,14317.0,Retail Store,6020.0,73.0,500752.8125,167702.0938,15430.20996,124.59,4.833022633030035,9586.663471112175,0.0,12100,1,86280.0,3163600.0,330.0,169.5877354056006,9.0,4.33905242153749,1.3718571608439065,3.297269669658814,0.9073490338149458
49701.7,Nonresidential COS,Mixed Use Property,10510 5th Ave NE,NORTH,47.70541,-122.32232,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare, Social/Meeting Hall",Other - Recreation,14317.0,Fitness Center/Health Club/Gym,8577.0,73.0,0.0,186683.9063,0.0,4.44,1.6937790608678511,21038.178961821042,0.0,121,0,21038.2,231420.2,11.0,145.04551009941673,1.0,3.599443475627612,1.2975374912774322,4.02240740070352,1.4535352529774157
718.0,NonResidential,Large Office,1737 Airport Way South,GREATER DUWAMISH,47.58716,-122.32214,"Office, Parking",Office,110746.0,Parking,57500.0,66.0,0.0,2470454.0,18587.96875,157.48,5.065628402390296,56447.97177601411,0.0,4225,1,225792.0,7338240.0,130.0,336.0,4.0,3.5021939623231493,1.2671561408877454,4.929536101732507,0.8692448643013228
123.65,NonResidential,Hotel,4242 ROOSEVELT WAY NE,NORTHEAST,47.65959,-122.31755,"Hotel, Parking",Hotel,58006.0,Parking,30586.0,84.0,0.0,664194.375,13973.03027,90.01,4.510969390589264,14765.330872444854,0.3452456203681456,225,0,531552.0,1328880.0,90.0,297.6440827565702,36.0,4.011790676637696,1.2673379379504515,5.200314767144004,1.0251480911591004
514.0,NonResidential,Retail Store,12525 AURORA AVENUE NORTH,NORTHWEST,47.707374,-122.34739,Retail Store,Retail Store,107931.0,Parking,11745.0,72.0,0.0,2258064.0,10685.42188,110.46,4.713665782141391,131386.8686131314,0.0,361,0,131387.0,2496353.0,19.0,362.4734473033852,1.0,3.974065390603938,1.308375369217394,3.744426120780442,1.2589650944883464
26237.0,NonResidential,Mixed Use Property,4150 1st Avenue South,GREATER DUWAMISH,47.56555,-122.33362,"Manufacturing/Industrial Plant, Office, Retail Store",Retail Store,14344.0,Manufacturing/Industrial Plant,10272.0,73.0,0.0,379793.0938,6963.040039,46.01,3.850360345036039,30495.969504030498,0.0,4761,1,30496.0,2104224.0,69.0,174.63103962354458,1.0,3.5021939623231493,1.2671561408877454,4.02240740070352,1.4535352529774157
488.0,NonResidential,Mixed Use Property,850 Republican Street,LAKE UNION,47.62405,-122.34036,"Laboratory, Office, Parking",Laboratory,175364.0,Parking,95742.6500000001,73.0,0.0,6551398.275000007,65448.83886650005,564.2850000000001,6.337327980655664,79974.9940050014,0.22158796854111856,64,0,1999375.250000005,3199000.400000008,40.0,632.3567426698327,25.0,4.1935172859006355,1.3505221170910435,4.02240740070352,1.4535352529774157
